,0.21,0.21
14997,-1.65,-1.65
15002,-1.56,-1.56
15006,-1.47,-1.47
15011,-1.41,-1.41
15016,-1.38,-1.38
15022,-1.39,-1.39
15027,-1.48,-1.48
15031,-1.57,-1.57
15036,-1.66,-1.66
15041,-1.78,-1.78
15046,-1.90,-1.90
15051,-2.00,-2.00
15056,-2.00,-2.00
15060,-2.00,-2.00
15066,-2.00,-2.00
15071,-2.00,-2.00
15076,-2.00,-2.00
15081,-2.00,-2.00
15086,-2.00,-2.00
15090,-2.00,-2.00
15095,-1.87,-1.87
15100,-1.72,-1.72
15106,-1.60,-1.60
15111,-1.43,-1.43
15115,-1.26,-1.26
15120,-1.05,-1.05
15125,-0.87,-0.87
15130,-0.72,-0.72
15135,-0.55,-0.55
15140,-0.40,-0.40
15144,-0.23,-0.23
15150,-0.09,-0.09
15155,0.09,0.09
15159,0.23,0.23
15164,0.42,0.42
15168,0.61,0.61
15172,0.89,0.89
15177,1.12,1.12
15181,1.42,1.42
15185,1.85,1.85
15191,2.00,2.00
15195,2.00,2.00
15199,2.00,2.00
15204,2.00,2.00
15208,2.00,2.00
15212,2.00,2.00
15217,2.00,2.00
15221,2.00,2.00
15225,2.00,2.00
15229,2.00,2.00
15235,1.93,1.93
15239,1.89,1.89
15243,1.93,1.93
15248,1.97,1.97
15252,1.93,1.93
15256,1.85,1.85
15261,1.80,1.80
15265,1.78,1.78
15269,1.69,1.69
15275,1.65,1.65
15279,1.62,1.62
15283,1.61,1.61
15288,1.61,1.61
15292,1.63,1.63
15296,1.63,1.63
15301,1.66,1.66
15305,1.68,1.68
15309,1.64,1.64
15313,1.59,1.59
15319,1.54,1.54
15323,1.43,1.43
15327,1.29,1.29
15332,1.16,1.16
15336,1.02,1.02
15340,0.84,0.84
15345,0.64,0.64
15349,0.45,0.45
15353,0.23,0.23
15358,0.12,0.12
15363,0.06,0.06
15367,0.02,0.02
15372,-0.17,-0.17
15376,-0.39,-0.39
15381,-0.38,-0.38
15386,-0.61,-0.61
15391,-0.81,-0.81
15396,-1.02,-1.02
15401,-1.21,-1.21
15406,-1.30,-1.30
15411,-1.58,-1.58
15416,-1.71,-1.71
15421,-1.85,-1.85
15426,-1.99,-1.99
15430,-2.00,-2.00
15435,-2.00,-2.00
15440,-2.00,-2.00
15446,-2.00,-2.00
15451,-2.00,-2.00
15456,-2.00,-2.00
15460,-2.00,-2.00
15465,-2.00,-2.00
15470,-2.00,-2.00
15475,-2.00,-2.00
15480,-2.00,-2.00
15485,-2.00,-2.00
15490,-1.98,-1.98
15495,-1.95,-1.95
15500,-1.87,-1.87
15505,-1.72,-1.72
15510,-1.61,-1.61
15514,-1.58,-1.58
15519,-1.62,-1.62
15524,-1.69,-1.69
15529,-1.75,-1.75
15535,-1.83,-1.83
15540,-1.92,-1.92
15544,-2.00,-2.00
15549,-2.00,-2.00
15554,-2.00,-2.00
15559,-2.00,-2.00
15564,-2.00,-2.00
15569,-2.00,-2.00
15574,-2.00,-2.00
15579,-1.91,-1.91
15584,-1.74,-1.74
15589,-1.59,-1.59
15594,-1.47,-1.47
15599,-1.35,-1.35
15603,-1.19,-1.19
15608,-1.06,-1.06
15613,-0.90,-0.90
15619,-0.72,-0.72
15624,-0.54,-0.54
15628,-0.32,-0.32
15633,-0.12,-0.12
15638,0.14,0.14
15642,0.42,0.42
15647,0.69,0.69
15651,0.98,0.98
15655,1.32,1.32
15661,1.60,1.60
15665,1.97,1.97
15669,2.00,2.00
15674,2.00,2.00
15678,2.00,2.00
15682,2.00,2.00
15687,2.00,2.00
15691,2.00,2.00
15695,2.00,2.00
15700,2.00,2.00
15705,2.00,2.00
15709,2.00,2.00
15713,2.00,2.00
15718,2.00,2.00
15722,1.88,1.88
15726,1.63,1.63
15731,1.45,1.45
15735,1.31,1.31
15739,1.15,1.15
15745,1.12,1.12
15749,1.11,1.11
15753,1.11,1.11
15758,1.12,1.12
15762,1.18,1.18
15766,1.25,1.25
15771,1.36,1.36
15775,1.44,1.44
15779,1.46,1.46
15784,1.51,1.51
15789,1.50,1.50
15793,1.50,1.50
15797,1.44,1.44
15802,1.35,1.35
15806,1.26,1.26
15810,1.16,1.16
15815,0.95,0.95
15819,0.74,0.74
15823,0.46,0.46
15828,0.23,0.23
15833,-0.05,-0.05
15838,-0.17,-0.17
15843,-0.37,-0.37
15847,-0.60,-0.60
15852,-0.83,-0.83
15857,-1.03,-1.03
15862,-1.25,-1.25
15867,-1.50,-1.50
15873,-1.54,-1.54
15877,-1.77,-1.77
15882,-1.86,-1.86
15887,-2.00,-2.00
15892,-2.00,-2.00
15897,-2.00,-2.00
15902,-2.00,-2.00
15906,-2.00,-2.00
15911,-2.00,-2.00
15917,-2.00,-2.00
15922,-2.00,-2.00
15927,-2.00,-2.00
15931,-2.00,-2.00
15936,-1.99,-1.99
15941,-1.94,-1.94
15946,-1.92,-1.92
15951,-1.96,-1.96
15956,-1.99,-1.99
15961,-2.00,-2.00
15966,-1.96,-1.96
15971,-1.90,-1.90
15976,-1.86,-1.86
15981,-1.82,-1.82
15986,-1.81,-1.81
15990,-1.83,-1.83
15995,-1.91,-1.91
16001,-1.98,-1.98
16006,-2.00,-2.00
16011,-2.00,-2.00
16016,-2.00,-2.00
16020,-2.00,-2.00
16025,-1.97,-1.97
16030,-1.91,-1.91
16035,-1.84,-1.84
16040,-1.76,-1.76
16045,-1.65,-1.65
16050,-1.51,-1.51
16055,-1.40,-1.40
16060,-1.27,-1.27
16065,-1.17,-1.17
16070,-1.05,-1.05
16074,-0.90,-0.90
16079,-0.74,-0.74
16084,-0.59,-0.59
16090,-0.42,-0.42
16095,-0.23,-0.23
16100,-0.03,-0.03
16104,0.20,0.20
16109,0.44,0.44
16113,0.64,0.64
16117,0.92,0.92
16122,1.14,1.14
16126,1.34,1.34
16131,1.61,1.61
16136,1.80,1.80
16140,2.00,2.00
16144,2.00,2.00
16149,2.00,2.00
16153,2.00,2.00
16157,2.00,2.00
16161,2.00,2.00
16166,2.00,2.00
16171,2.00,2.00
16175,2.00,2.00
16180,2.00,2.00
16184,2.00,2.00
16188,2.00,2.00
16193,1.84,1.84
16197,1.70,1.70
16201,1.57,1.57
16206,1.49,1.49
16210,1.44,1.44
16215,1.41,1.41
16220,1.38,1.38
16224,1.36,1.36
16228,1.37,1.37
16233,1.39,1.39
16237,1.38,1.38
16241,1.31,1.31
16245,1.16,1.16
16250,1.02,1.02
16254,0.84,0.84
16259,0.71,0.71
16264,0.58,0.58
16268,0.39,0.39
16272,0.26,0.26
16277,0.21,0.21
16281,0.09,0.09
16285,-0.06,-0.06
16290,-0.27,-0.27
16295,-0.50,-0.50
16301,-0.73,-0.73
16306,-0.94,-0.94
16310,-1.31,-1.31
16315,-1.48,-1.48
16320,-1.73,-1.73
16325,-1.92,-1.92
16330,-2.00,-2.00
16335,-2.00,-2.00
16339,-2.00,-2.00
16345,-2.00,-2.00
16350,-2.00,-2.00
16355,-2.00,-2.00
16360,-2.00,-2.00
16365,-2.00,-2.00
16369,-2.00,-2.00
16374,-2.00,-2.00
16379,-2.00,-2.00
16385,-2.00,-2.00
16390,-1.96,-1.96
16394,-1.90,-1.90
16399,-1.87,-1.87
16404,-1.86,-1.86
16409,-1.86,-1.86
16414,-1.81,-1.81
16419,-1.72,-1.72
16423,-1.62,-1.62
16429,-1.53,-1.53
16434,-1.52,-1.52
16439,-1.54,-1.54
16444,-1.57,-1.57
16449,-1.61,-1.61
16453,-1.73,-1.73
16458,-1.77,-1.77
16463,-1.82,-1.82
16468,-1.86,-1.86
16474,-1.88,-1.88
16478,-1.89,-1.89
16483,-1.85,-1.85
16488,-1.80,-1.80
16493,-1.72,-1.72
16498,-1.63,-1.63
16503,-1.55,-1.55
16507,-1.50,-1.50
16513,-1.48,-1.48
16518,-1.46,-1.46
16523,-1.42,-1.42
16528,-1.36,-1.36
16533,-1.23,-1.23
16537,-1.02,-1.02
16542,-0.77,-0.77
16547,-0.51,-0.51
16552,-0.23,-0.23
16558,0.05,0.05
16562,0.34,0.34
16566,0.60,0.60
16571,0.85,0.85
16575,1.17,1.17
16579,1.43,1.43
16584,1.75,1.75
16588,1.99,1.99
16592,2.00,2.00
16598,2.00,2.00
16602,2.00,2.00
16606,2.00,2.00
16610,2.00,2.00
16615,2.00,2.00
16619,2.00,2.00
16623,2.00,2.00
16628,2.00,2.00
16632,2.00,2.00
16636,2.00,2.00
16642,2.00,2.00
16646,1.95,1.95
16650,1.74,1.74
16655,1.61,1.61
16659,1.46,1.46
16663,1.38,1.38
16668,1.31,1.31
16672,1.32,1.32
16676,1.23,1.23
16681,1.22,1.22
16686,1.23,1.23
16690,1.22,1.22
16694,1.23,1.23
16699,1.25,1.25
16703,1.24,1.24
16707,1.21,1.21
16712,1.14,1.14
16716,1.06,1.06
16720,0.97,0.97
16726,0.88,0.88
16730,0.77,0.77
16734,0.65,0.65
16739,0.56,0.56
16743,0.45,0.45
16747,0.34,0.34
16752,0.21,0.21
16756,0.09,0.09
16760,-0.03,-0.03
16765,-0.18,-0.18
16771,-0.35,-0.35
16776,-0.51,-0.51
16781,-0.83,-0.83
16785,-0.98,-0.98
16790,-1.23,-1.23
16795,-1.58,-1.58
16800,-1.57,-1.57
16805,-1.95,-1.95
16809,-2.00,-2.00
16815,-2.00,-2.00
16820,-2.00,-2.00
16825,-2.00,-2.00
16830,-2.00,-2.00
16835,-2.00,-2.00
16839,-2.00,-2.00
16844,-2.00,-2.00
16849,-2.00,-2.00
16855,-2.00,-2.00
16860,-1.87,-1.87
16865,-1.69,-1.69
16869,-1.56,-1.56
16874,-1.47,-1.47
16879,-1.39,-1.39
16884,-1.35,-1.35
16889,-1.38,-1.38
16893,-1.45,-1.45
16899,-1.56,-1.56
16904,-1.70,-1.70
16909,-1.83,-1.83
16914,-1.94,-1.94
16919,-2.00,-2.00
16923,-2.00,-2.00
16928,-2.00,-2.00
16933,-2.00,-2.00
16939,-2.00,-2.00
16944,-2.00,-2.00
16949,-2.00,-2.00
16953,-2.00,-2.00
16958,-2.00,-2.00
16963,-1.99,-1.99
16968,-1.79,-1.79
16973,-1.61,-1.61
16977,-1.45,-1.45
16983,-1.29,-1.29
16988,-1.12,-1.12
16993,-0.91,-0.91
16998,-0.77,-0.77
17003,-0.59,-0.59
17007,-0.40,-0.40
17012,-0.19,-0.19
17017,0.07,0.07
17021,0.37,0.37
17027,0.62,0.62
17031,0.94,0.94
17035,1.22,1.22
17040,1.51,1.51
17044,1.93,1.93
17048,2.00,2.00
17053,2.00,2.00
17057,2.00,2.00
17061,2.00,2.00
17067,2.00,2.00
17071,2.00,2.00
17075,2.00,2.00
17079,2.00,2.00
17084,2.00,2.00
17088,2.00,2.00
17092,2.00,2.00
17097,2.00,2.00
17101,1.93,1.93
17105,1.74,1.74
17111,1.59,1.59
17115,1.48,1.48
17119,1.35,1.35
17124,1.26,1.26
17128,1.19,1.19
17132,1.16,1.16
17137,1.13,1.13
17141,1.10,1.10
17145,1.12,1.12
17150,1.14,1.14
17155,1.14,1.14
17159,1.18,1.18
17164,1.19,1.19
17168,1.18,1.18
17172,1.14,1.14
17176,1.05,1.05
17181,0.91,0.91
17185,0.79,0.79
17189,0.63,0.63
17195,0.51,0.51
17199,0.37,0.37
17203,0.17,0.17
17208,0.01,0.01
17212,-0.23,-0.23
17217,-0.30,-0.30
17222,-0.50,-0.50
17226,-0.68,-0.68
17231,-0.76,-0.76
17236,-0.91,-0.91
17242,-1.04,-1.04
17247,-1.08,-1.08
17252,-1.28,-1.28
17256,-1.40,-1.40
17261,-1.53,-1.53
17266,-1.72,-1.72
17271,-1.93,-1.93
17276,-2.00,-2.00
17282,-2.00,-2.00
17286,-2.00,-2.00
17291,-2.00,-2.00
17296,-2.00,-2.00
17301,-2.00,-2.00
17306,-2.00,-2.00
17310,-2.00,-2.00
17315,-1.83,-1.83
17320,-1.70,-1.70
17326,-1.62,-1.62
17331,-1.60,-1.60
17336,-1.66,-1.66
17340,-1.75,-1.75
17345,-1.81,-1.81
17350,-1.82,-1.82
17355,-1.77,-1.77
17360,-1.73,-1.73
17366,-1.68,-1.68
17370,-1.66,-1.66
17375,-1.66,-1.66
17380,-1.72,-1.72
17385,-1.81,-1.81
17390,-1.91,-1.91
17394,-1.97,-1.97
17399,-2.00,-2.00
17404,-2.00,-2.00
17410,-2.00,-2.00
17415,-2.00,-2.00
17420,-2.00,-2.00
17424,-2.00,-2.00
17429,-2.00,-2.00
17434,-1.96,-1.96
17439,-1.82,-1.82
17444,-1.61,-1.61
17449,-1.37,-1.37
17454,-1.18,-1.18
17459,-1.00,-1.00
17464,-0.79,-0.79
17469,-0.58,-0.58
17474,-0.44,-0.44
17479,-0.26,-0.26
17483,-0.08,-0.08
17488,0.10,0.10
17492,0.28,0.28
17498,0.45,0.45
17502,0.67,0.67
17506,0.88,0.88
17511,1.10,1.10
17515,1.39,1.39
17519,1.68,1.68
17524,1.86,1.86
17528,2.00,2.00
17532,2.00,2.00
17538,2.00,2.00
17542,2.00,2.00
17546,2.00,2.00
17551,2.00,2.00
17555,2.00,2.00
17559,2.00,2.00
17564,2.00,2.00
17568,2.00,2.00
17572,2.00,2.00
17576,1.93,1.93
17582,1.86,1.86
17586,1.69,1.69
17590,1.60,1.60
17595,1.53,1.53
17599,1.43,1.43
17603,1.42,1.42
17608,1.42,1.42
17612,1.42,1.42
17616,1.42,1.42
17622,1.42,1.42
17626,1.38,1.38
17630,1.34,1.34
17635,1.31,1.31
17639,1.26,1.26
17643,1.16,1.16
17648,1.00,1.00
17652,0.80,0.80
17656,0.63,0.63
17660,0.39,0.39
17666,0.22,0.22
17670,0.12,0.12
17674,-0.04,-0.04
17679,-0.26,-0.26
17684,-0.51,-0.51
17689,-0.68,-0.68
17694,-0.88,-0.88
17699,-1.10,-1.10
17703,-1.31,-1.31
17709,-1.59,-1.59
17714,-1.67,-1.67
17719,-1.79,-1.79
17724,-1.88,-1.88
17729,-1.94,-1.94
17733,-1.97,-1.97
17738,-2.00,-2.00
17743,-2.00,-2.00
17748,-2.00,-2.00
17754,-2.00,-2.00
17758,-2.00,-2.00
17763,-2.00,-2.00
17768,-2.00,-2.00
17773,-1.98,-1.98
17778,-1.91,-1.91
17783,-1.85,-1.85
17787,-1.84,-1.84
17793,-1.89,-1.89
17798,-1.98,-1.98
17803,-2.00,-2.00
17808,-2.00,-2.00
17813,-2.00,-2.00
17817,-2.00,-2.00
17822,-1.94,-1.94
17827,-1.86,-1.86
17832,-1.81,-1.81
17838,-1.77,-1.77
17842,-1.75,-1.75
17847,-1.80,-1.80
17852,-1.88,-1.88
17857,-1.87,-1.87
17862,-1.86,-1.86
17867,-1.84,-1.84
17871,-1.82,-1.82
17876,-1.78,-1.78
17882,-1.73,-1.73
17887,-1.65,-1.65
17892,-1.52,-1.52
17897,-1.45,-1.45
17901,-1.31,-1.31
17906,-1.11,-1.11
17911,-0.92,-0.92
17916,-0.79,-0.79
17922,-0.63,-0.63
17926,-0.45,-0.45
17931,-0.35,-0.35
17936,-0.18,-0.18
17941,-0.05,-0.05
17946,0.07,0.07
17950,0.24,0.24
17954,0.38,0.38
17959,0.59,0.59
17964,0.78,0.78
17968,0.99,0.99
17973,1.17,1.17
17977,1.34,1.34
17981,1.66,1.66
17986,1.76,1.76
17990,1.85,1.85
17994,1.99,1.99
17999,2.00,2.00
18003,2.00,2.00
18008,2.00,2.00
18013,2.00,2.00
18017,2.00,2.00
18021,2.00,2.00
18025,1.97,1.97
18030,1.88,1.88
18034,1.81,1.81
18038,1.73,1.73
18043,1.62,1.62
18048,1.53,1.53
18052,1.44,1.44
18057,1.40,1.40
18061,1.37,1.37
18065,1.35,1.35
18070,1.37,1.37
18074,1.40,1.40
18078,1.46,1.46
18083,1.57,1.57
18087,1.65,1.65
18092,1.70,1.70
18097,1.76,1.76
18101,1.78,1.78
18105,1.83,1.83
18109,1.88,1.88
18114,1.91,1.91
18118,1.91,1.91
18122,1.88,1.88
18127,1.87,1.87
18131,1.86,1.86
18136,1.72,1.72
18141,1.60,1.60
18145,1.45,1.45
18149,1.26,1.26
18154,1.04,1.04
18158,0.73,0.73
18162,0.49,0.49
18167,0.21,0.21
18171,0.18,0.18
18176,-0.01,-0.01
18181,-0.33,-0.33
18186,-0.46,-0.46
18191,-0.65,-0.65
18196,-0.87,-0.87
18200,-1.04,-1.04
18205,-1.21,-1.21
18210,-1.48,-1.48
18215,-1.60,-1.60
18221,-1.98,-1.98
18225,-2.00,-2.00
18230,-2.00,-2.00
18235,-2.00,-2.00
18240,-2.00,-2.00
18245,-2.00,-2.00
18250,-2.00,-2.00
18254,-2.00,-2.00
18259,-2.00,-2.00
18265,-2.00,-2.00
18270,-2.00,-2.00
18275,-2.00,-2.00
18280,-2.00,-2.00
18284,-2.00,-2.00
18289,-2.00,-2.00
18294,-1.98,-1.98
18299,-1.85,-1.85
18305,-1.75,-1.75
18309,-1.64,-1.64
18314,-1.56,-1.56
18319,-1.52,-1.52
18324,-1.54,-1.54
18329,-1.54,-1.54
18334,-1.56,-1.56
18338,-1.69,-1.69
18343,-1.69,-1.69
18349,-1.79,-1.79
18354,-1.84,-1.84
18359,-1.91,-1.91
18364,-1.95,-1.95
18368,-2.00,-2.00
18373,-2.00,-2.00
18378,-1.99,-1.99
18383,-1.92,-1.92
18388,-1.84,-1.84
18393,-1.65,-1.65
18398,-1.37,-1.37
18403,-1.07,-1.07
18408,-0.80,-0.80
18413,-0.63,-0.63
18418,-0.42,-0.42
18422,-0.23,-0.23
18427,-0.04,-0.04
18433,0.19,0.19
18437,0.40,0.40
18442,0.59,0.59
18446,0.80,0.80
18450,1.06,1.06
18455,1.28,1.28
18459,1.61,1.61
18463,1.81,1.81
18468,2.00,2.00
18472,2.00,2.00
18477,2.00,2.00
18482,2.00,2.00
18486,2.00,2.00
18490,2.00,2.00
18495,2.00,2.00
18499,2.00,2.00
18503,2.00,2.00
18507,2.00,2.00
18512,1.98,1.98
18516,1.97,1.97
18521,1.96,1.96
18526,1.94,1.94
18530,1.91,1.91
18534,1.87,1.87
18539,1.87,1.87
18543,1.86,1.86
18547,1.84,1.84
18552,1.82,1.82
18556,1.81,1.81
18561,1.77,1.77
18566,1.70,1.70
18570,1.64,1.64
18574,1.62,1.62
18579,1.59,1.59
18583,1.54,1.54
18587,1.44,1.44
18591,1.38,1.38
18596,1.20,1.20
18600,1.01,1.01
18605,0.75,0.75
18610,0.56,0.56
18614,0.37,0.37
18618,0.13,0.13
18623,-0.06,-0.06
18628,-0.20,-0.20
18632,-0.39,-0.39
18637,-0.60,-0.60
18642,-0.85,-0.85
18648,-1.05,-1.05
18653,-1.26,-1.26
18657,-1.31,-1.31
18662,-1.58,-1.58
18667,-1.81,-1.81
18672,-1.98,-1.98
18677,-2.00,-2.00
18682,-2.00,-2.00
18686,-2.00,-2.00
18692,-2.00,-2.00
18697,-1.99,-1.99
18702,-1.92,-1.92
18707,-1.85,-1.85
18712,-1.82,-1.82
18716,-1.83,-1.83
18721,-1.84,-1.84
18726,-1.90,-1.90
18732,-1.95,-1.95
18737,-1.99,-1.99
18741,-2.00,-2.00
18746,-2.00,-2.00
18751,-1.96,-1.96
18756,-1.90,-1.90
18761,-1.86,-1.86
18766,-1.80,-1.80
18770,-1.78,-1.78
18776,-1.75,-1.75
18781,-1.75,-1.75
18786,-1.82,-1.82
18791,-2.00,-2.00
18796,-2.00,-2.00
18800,-2.00,-2.00
18805,-2.00,-2.00
18810,-2.00,-2.00
18816,-2.00,-2.00
18821,-2.00,-2.00
18825,-2.00,-2.00
18830,-2.00,-2.00
18835,-1.95,-1.95
18840,-1.86,-1.86
18845,-1.74,-1.74
18850,-1.61,-1.61
18854,-1.38,-1.38
18860,-1.12,-1.12
18865,-0.81,-0.81
18870,-0.53,-0.53
18875,-0.24,-0.24
18880,0.05,0.05
18884,0.33,0.33
18888,0.61,0.61
18893,0.90,0.90
18897,1.25,1.25
18902,1.51,1.51
18906,1.91,1.91
18911,2.00,2.00
18915,2.00,2.00
18919,2.00,2.00
18924,2.00,2.00
18928,2.00,2.00
18932,2.00,2.00
18937,2.00,2.00
18941,2.00,2.00
18946,2.00,2.00
18951,2.00,2.00
18955,2.00,2.00
18959,2.00,2.00
18964,1.94,1.94
18968,1.78,1.78
18972,1.66,1.66
18977,1.57,1.57
18981,1.44,1.44
18985,1.34,1.34
18990,1.27,1.27
18995,1.25,1.25
18999,1.27,1.27
19003,1.33,1.33
19008,1.40,1.40
19012,1.50,1.50
19016,1.61,1.61
19021,1.67,1.67
19025,1.69,1.69
19030,1.74,1.74
19035,1.70,1.70
19039,1.60,1.60
19043,1.54,1.54
19048,1.43,1.43
19052,1.40,1.40
19056,1.32,1.32
19061,1.25,1.25
19065,1.10,1.10
19069,0.95,0.95
19074,0.74,0.74
19079,0.58,0.58
19083,0.43,0.43
19087,0.23,0.23
19092,0.11,0.11
19096,0.14,0.14
19100,0.01,0.01
19105,-0.15,-0.15
19110,-0.29,-0.29
19115,-0.58,-0.58
19120,-0.89,-0.89
19125,-0.92,-0.92
19130,-1.23,-1.23
19135,-1.45,-1.45
19139,-1.73,-1.73
19144,-2.00,-2.00
19149,-2.00,-2.00
19154,-2.00,-2.00
19160,-2.00,-2.00
19165,-2.00,-2.00
19169,-2.00,-2.00
19174,-2.00,-2.00
19179,-2.00,-2.00
19184,-2.00,-2.00
19189,-2.00,-2.00
19194,-1.91,-1.91
19198,-1.80,-1.80
19204,-1.74,-1.74
19209,-1.71,-1.71
19214,-1.68,-1.68
19219,-1.62,-1.62
19223,-1.55,-1.55
19228,-1.47,-1.47
19233,-1.43,-1.43
19238,-1.45,-1.45
19244,-1.49,-1.49
19249,-1.57,-1.57
19253,-1.67,-1.67
19258,-1.77,-1.77
19263,-1.85,-1.85
19268,-1.93,-1.93
19273,-1.99,-1.99
19278,-2.00,-2.00
19282,-2.00,-2.00
19288,-2.00,-2.00
19293,-2.00,-2.00
19298,-2.00,-2.00
19303,-2.00,-2.00
19307,-2.00,-2.00
19312,-2.00,-2.00
19317,-2.00,-2.00
19322,-1.89,-1.89
19328,-1.60,-1.60
19333,-1.27,-1.27
19337,-0.90,-0.90
19342,-0.55,-0.55
19347,-0.24,-0.24
19352,0.01,0.01
19356,0.32,0.32
19361,0.63,0.63
19365,0.99,0.99
19369,1.25,1.25
19374,1.57,1.57
19379,1.86,1.86
19383,2.00,2.00
19387,2.00,2.00
19392,2.00,2.00
19396,2.00,2.00
19400,2.00,2.00
19405,2.00,2.00
19409,2.00,2.00
19414,2.00,2.00
19419,2.00,2.00
19423,2.00,2.00
19427,2.00,2.00
19432,2.00,2.00
19436,1.88,1.88
19440,1.59,1.59
19445,1.44,1.44
19449,1.25,1.25
19453,1.18,1.18
19458,1.15,1.15
19463,1.17,1.17
19467,1.17,1.17
19471,1.27,1.27
19476,1.36,1.36
19480,1.48,1.48
19484,1.61,1.61
19489,1.59,1.59
19493,1.66,1.66
19497,1.67,1.67
19503,1.66,1.66
19507,1.64,1.64
19511,1.55,1.55
19516,1.47,1.47
19520,1.40,1.40
19524,1.30,1.30
19529,1.15,1.15
19533,0.89,0.89
19537,0.65,0.65
19543,0.25,0.25
19547,0.13,0.13
19551,0.07,0.07
19555,-0.13,-0.13
19560,-0.26,-0.26
19565,-0.38,-0.38
19570,-0.52,-0.52
19575,-0.87,-0.87
19580,-0.83,-0.83
19585,-1.05,-1.05
19590,-1.26,-1.26
19595,-1.48,-1.48
19600,-1.79,-1.79
19605,-2.00,-2.00
19610,-2.00,-2.00
19614,-2.00,-2.00
19619,-2.00,-2.00
19624,-2.00,-2.00
19630,-2.00,-2.00
19635,-2.00,-2.00
19639,-2.00,-2.00
19644,-1.97,-1.97
19649,-1.94,-1.94
19654,-1.93,-1.93
19659,-1.95,-1.95
19664,-1.98,-1.98
19668,-2.00,-2.00
19674,-2.00,-2.00
19679,-2.00,-2.00
19684,-2.00,-2.00
19689,-1.99,-1.99
19694,-1.89,-1.89
19698,-1.83,-1.83
19703,-1.77,-1.77
19708,-1.73,-1.73
19714,-1.73,-1.73
19719,-1.77,-1.77
19723,-1.91,-1.91
19728,-1.98,-1.98
19733,-2.00,-2.00
19738,-2.00,-2.00
19743,-2.00,-2.00
19748,-2.00,-2.00
19752,-2.00,-2.00
19758,-2.00,-2.00
19763,-2.00,-2.00
19768,-1.99,-1.99
19773,-1.86,-1.86
19778,-1.66,-1.66
19782,-1.36,-1.36
19787,-1.02,-1.02
19792,-0.68,-0.68
19798,-0.30,-0.30
19803,0.03,0.03
19807,0.29,0.29
19811,0.65,0.65
19816,0.90,0.90
19820,1.22,1.22
19824,1.65,1.65
19829,1.98,1.98
19833,2.00,2.00
19837,2.00,2.00
19843,2.00,2.00
19847,2.00,2.00
19851,2.00,2.00
19855,2.00,2.00
19860,2.00,2.00
19864,2.00,2.00
19868,2.00,2.00
19873,2.00,2.00
19877,2.00,2.00
19881,2.00,2.00
19887,2.00,2.00
19891,2.00,2.00
19895,2.00,2.00
19900,1.97,1.97
19904,1.89,1.89
19908,1.76,1.76
19913,1.68,1.68
19917,1.60,1.60
19921,1.56,1.56
19927,1.54,1.54
19931,1.52,1.52
19935,1.52,1.52
19939,1.49,1.49
19944,1.44,1.44
19948,1.36,1.36
19952,1.28,1.28
19957,1.22,1.22
19961,1.16,1.16
19965,1.11,1.11
19971,1.03,1.03
19975,0.94,0.94
19979,0.76,0.76
19984,0.62,0.62
19988,0.49,0.49
