,1.62,1.62
10003,-1.70,-1.70
10008,-1.88,-1.88
10013,-2.00,-2.00
10018,-2.00,-2.00
10023,-2.00,-2.00
10029,-2.00,-2.00
10033,-2.00,-2.00
10038,-2.00,-2.00
10043,-2.00,-2.00
10048,-2.00,-2.00
10053,-2.00,-2.00
10058,-2.00,-2.00
10062,-2.00,-2.00
10067,-2.00,-2.00
10073,-2.00,-2.00
10078,-2.00,-2.00
10083,-2.00,-2.00
10087,-1.97,-1.97
10092,-1.91,-1.91
10097,-1.77,-1.77
10102,-1.57,-1.57
10107,-1.47,-1.47
10113,-1.42,-1.42
10117,-1.45,-1.45
10122,-1.56,-1.56
10127,-1.75,-1.75
10132,-1.94,-1.94
10137,-2.00,-2.00
10142,-2.00,-2.00
10146,-2.00,-2.00
10151,-2.00,-2.00
10157,-2.00,-2.00
10162,-1.94,-1.94
10167,-1.81,-1.81
10171,-1.64,-1.64
10176,-1.51,-1.51
10181,-1.35,-1.35
10186,-1.20,-1.20
10191,-1.07,-1.07
10196,-0.91,-0.91
10201,-0.77,-0.77
10206,-0.62,-0.62
10211,-0.41,-0.41
10216,-0.19,-0.19
10221,0.06,0.06
10225,0.57,0.57
10229,1.02,1.02
10234,1.39,1.39
10238,1.71,1.71
10243,1.96,1.96
10248,2.00,2.00
10252,2.00,2.00
10256,2.00,2.00
10261,2.00,2.00
10265,2.00,2.00
10269,2.00,2.00
10274,2.00,2.00
10278,1.83,1.83
10283,1.80,1.80
10287,1.67,1.67
10292,1.53,1.53
10296,1.46,1.46
10300,1.38,1.38
10305,1.28,1.28
10309,1.19,1.19
10313,1.11,1.11
10318,1.04,1.04
10322,0.97,0.97
10327,0.92,0.92
10332,0.89,0.89
10336,0.88,0.88
10340,0.87,0.87
10345,0.91,0.91
10349,0.94,0.94
10353,0.95,0.95
10358,0.94,0.94
10362,0.95,0.95
10366,0.98,0.98
10371,0.96,0.96
10376,0.95,0.95
10380,0.91,0.91
10384,0.83,0.83
10389,0.70,0.70
10393,0.58,0.58
10397,0.39,0.39
10402,0.24,0.24
10406,0.01,0.01
10411,-0.15,-0.15
10416,-0.34,-0.34
10421,-0.53,-0.53
10426,-0.75,-0.75
10431,-0.97,-0.97
10435,-1.00,-1.00
10440,-1.57,-1.57
10445,-1.48,-1.48
10450,-1.66,-1.66
10456,-1.89,-1.89
10461,-1.93,-1.93
10465,-2.00,-2.00
10470,-2.00,-2.00
10475,-2.00,-2.00
10480,-2.00,-2.00
10485,-2.00,-2.00
10490,-1.94,-1.94
10494,-1.84,-1.84
10500,-1.76,-1.76
10505,-1.67,-1.67
10510,-1.69,-1.69
10515,-1.81,-1.81
10519,-1.93,-1.93
10524,-2.00,-2.00
10529,-2.00,-2.00
10534,-2.00,-2.00
10540,-2.00,-2.00
10545,-2.00,-2.00
10549,-2.00,-2.00
10554,-2.00,-2.00
10559,-1.92,-1.92
10564,-1.68,-1.68
10569,-1.62,-1.62
10574,-1.56,-1.56
10578,-1.57,-1.57
10584,-1.62,-1.62
10589,-1.67,-1.67
10594,-1.79,-1.79
10599,-1.84,-1.84
10603,-1.92,-1.92
10608,-1.95,-1.95
10613,-1.95,-1.95
10618,-1.88,-1.88
10624,-1.79,-1.79
10629,-1.68,-1.68
10633,-1.59,-1.59
10638,-1.45,-1.45
10643,-1.35,-1.35
10648,-1.23,-1.23
10653,-1.08,-1.08
10658,-0.89,-0.89
10662,-0.69,-0.69
10668,-0.48,-0.48
10673,-0.23,-0.23
10678,0.18,0.18
10682,0.64,0.64
10686,1.05,1.05
10691,1.30,1.30
10695,1.48,1.48
10699,1.70,1.70
10704,1.85,1.85
10708,2.00,2.00
10713,2.00,2.00
10718,2.00,2.00
10722,2.00,2.00
10726,1.99,1.99
10731,2.00,2.00
10735,2.00,2.00
10739,2.00,2.00
10744,1.97,1.97
10748,1.90,1.90
10753,1.73,1.73
10758,1.61,1.61
10762,1.47,1.47
10766,1.39,1.39
10770,1.34,1.34
10775,1.27,1.27
10779,1.25,1.25
10783,1.23,1.23
10788,1.22,1.22
10792,1.13,1.13
10797,1.06,1.06
10802,0.97,0.97
10806,0.88,0.88
10810,0.83,0.83
10815,0.77,0.77
10819,0.74,0.74
10823,0.69,0.69
10828,0.65,0.65
10832,0.62,0.62
10836,0.58,0.58
10842,0.52,0.52
10846,0.44,0.44
10850,0.36,0.36
10854,0.26,0.26
10859,0.15,0.15
10863,0.02,0.02
10867,-0.17,-0.17
10872,-0.42,-0.42
10877,-0.67,-0.67
10883,-0.96,-0.96
10888,-0.84,-0.84
10893,-1.28,-1.28
10897,-1.71,-1.71
10902,-1.82,-1.82
10907,-1.95,-1.95
10912,-2.00,-2.00
10917,-2.00,-2.00
10921,-2.00,-2.00
10927,-2.00,-2.00
10932,-2.00,-2.00
10937,-2.00,-2.00
10942,-1.93,-1.93
10947,-1.85,-1.85
10951,-1.78,-1.78
10956,-1.70,-1.70
10961,-1.64,-1.64
10967,-1.57,-1.57
10972,-1.52,-1.52
10977,-1.47,-1.47
10981,-1.50,-1.50
10986,-1.54,-1.54
10991,-1.60,-1.60
10996,-1.73,-1.73
11001,-1.85,-1.85
11006,-1.95,-1.95
11011,-2.00,-2.00
11016,-2.00,-2.00
11021,-2.00,-2.00
11026,-2.00,-2.00
11031,-2.00,-2.00
11035,-1.99,-1.99
11040,-1.96,-1.96
11045,-1.95,-1.95
11051,-1.95,-1.95
11056,-1.95,-1.95
11061,-1.97,-1.97
11065,-2.00,-2.00
11070,-2.00,-2.00
11075,-2.00,-2.00
11080,-2.00,-2.00
11085,-2.00,-2.00
11090,-1.91,-1.91
11095,-1.78,-1.78
11100,-1.61,-1.61
11105,-1.41,-1.41
11110,-1.20,-1.20
11115,-0.98,-0.98
11119,-0.75,-0.75
11124,-0.53,-0.53
11129,-0.38,-0.38
11134,-0.17,-0.17
11140,0.45,0.45
11144,0.99,0.99
11148,1.44,1.44
11153,1.86,1.86
11157,2.00,2.00
11161,2.00,2.00
11166,2.00,2.00
11170,2.00,2.00
11174,2.00,2.00
11180,2.00,2.00
11184,2.00,2.00
11188,2.00,2.00
11193,1.93,1.93
11197,1.78,1.78
11201,1.73,1.73
11206,1.69,1.69
11210,1.59,1.59
11214,1.42,1.42
11218,1.21,1.21
11224,1.07,1.07
11228,1.04,1.04
11232,1.00,1.00
11237,1.01,1.01
11241,1.09,1.09
11245,1.15,1.15
11250,1.27,1.27
11254,1.37,1.37
11258,1.44,1.44
11264,1.47,1.47
11268,1.50,1.50
11272,1.48,1.48
11277,1.41,1.41
11281,1.34,1.34
11285,1.28,1.28
11290,1.17,1.17
11294,1.07,1.07
11298,0.97,0.97
11302,0.80,0.80
11308,0.73,0.73
11312,0.58,0.58
11316,0.43,0.43
11321,0.24,0.24
11325,0.09,0.09
11329,-0.08,-0.08
11334,-0.36,-0.36
11339,-0.58,-0.58
11344,-0.81,-0.81
11350,-1.02,-1.02
11354,-1.18,-1.18
11359,-1.30,-1.30
11364,-1.89,-1.89
11369,-1.44,-1.44
11374,-1.77,-1.77
11379,-1.81,-1.81
11383,-2.00,-2.00
11388,-2.00,-2.00
11394,-2.00,-2.00
11399,-2.00,-2.00
11404,-2.00,-2.00
11409,-1.90,-1.90
11413,-1.91,-1.91
11418,-1.90,-1.90
11423,-1.93,-1.93
11428,-1.90,-1.90
11433,-1.87,-1.87
11439,-1.97,-1.97
11443,-2.00,-2.00
11448,-2.00,-2.00
11453,-2.00,-2.00
11458,-2.00,-2.00
11463,-2.00,-2.00
11467,-2.00,-2.00
11472,-2.00,-2.00
11478,-2.00,-2.00
11483,-1.83,-1.83
11488,-1.73,-1.73
11493,-1.84,-1.84
11497,-1.86,-1.86
11502,-1.99,-1.99
11507,-2.00,-2.00
11512,-2.00,-2.00
11517,-2.00,-2.00
11523,-2.00,-2.00
11527,-1.96,-1.96
11532,-1.85,-1.85
11537,-1.81,-1.81
11542,-1.69,-1.69
11547,-1.53,-1.53
11551,-1.38,-1.38
11556,-1.18,-1.18
11561,-1.02,-1.02
11567,-0.89,-0.89
11572,-0.68,-0.68
11577,-0.45,-0.45
11581,-0.19,-0.19
11586,0.09,0.09
11591,0.55,0.55
11595,0.95,0.95
11599,1.28,1.28
11603,1.58,1.58
11609,1.73,1.73
11613,1.92,1.92
11617,1.97,1.97
11622,2.00,2.00
11626,1.76,1.76
11630,2.00,2.00
11635,2.00,2.00
11639,2.00,2.00
11643,1.97,1.97
11649,1.90,1.90
11653,1.67,1.67
11657,1.53,1.53
11662,1.37,1.37
11666,1.29,1.29
11670,1.21,1.21
11675,1.11,1.11
11679,1.12,1.12
11683,1.14,1.14
11688,1.12,1.12
11693,1.11,1.11
11697,1.10,1.10
11701,1.09,1.09
11706,1.07,1.07
11710,1.09,1.09
11714,1.11,1.11
11719,1.13,1.13
11723,1.17,1.17
11727,1.22,1.22
11732,1.24,1.24
11737,1.27,1.27
11741,1.29,1.29
11746,1.29,1.29
11750,1.28,1.28
11754,1.23,1.23
11759,1.09,1.09
11763,0.99,0.99
11767,0.88,0.88
11772,0.77,0.77
11777,0.72,0.72
11781,0.61,0.61
11785,0.53,0.53
11790,0.41,0.41
11794,0.22,0.22
11798,0.03,0.03
11803,-0.23,-0.23
11808,-0.53,-0.53
11812,-0.84,-0.84
11817,-1.13,-1.13
11823,-1.37,-1.37
11828,-1.75,-1.75
11833,-1.67,-1.67
11838,-1.91,-1.91
11842,-2.00,-2.00
11847,-2.00,-2.00
11852,-2.00,-2.00
11857,-2.00,-2.00
11863,-2.00,-2.00
11867,-2.00,-2.00
11872,-2.00,-2.00
11877,-2.00,-2.00
11882,-2.00,-2.00
11887,-2.00,-2.00
11892,-2.00,-2.00
11896,-2.00,-2.00
11901,-2.00,-2.00
11907,-2.00,-2.00
11912,-2.00,-2.00
11917,-2.00,-2.00
11922,-1.97,-1.97
11926,-1.91,-1.91
11931,-1.90,-1.90
11936,-1.96,-1.96
11941,-1.98,-1.98
11947,-1.97,-1.97
11951,-1.95,-1.95
11956,-1.90,-1.90
11961,-1.85,-1.85
11966,-1.80,-1.80
11971,-1.78,-1.78
11976,-1.77,-1.77
11980,-1.75,-1.75
11985,-1.75,-1.75
11991,-1.78,-1.78
11996,-1.80,-1.80
12001,-1.78,-1.78
12006,-1.71,-1.71
12010,-1.63,-1.63
12015,-1.53,-1.53
12020,-1.49,-1.49
12025,-1.42,-1.42
12030,-1.31,-1.31
12035,-1.20,-1.20
12040,-1.09,-1.09
12045,-0.94,-0.94
12050,-0.79,-0.79
12055,-0.65,-0.65
12060,-0.50,-0.50
12064,-0.31,-0.31
12069,-0.12,-0.12
12075,-0.01,-0.01
12080,0.12,0.12
12084,0.32,0.32
12089,0.54,0.54
12093,0.91,0.91
12097,1.22,1.22
12101,1.51,1.51
12106,1.68,1.68
12110,2.00,2.00
12114,2.00,2.00
12120,2.00,2.00
12124,2.00,2.00
12128,2.00,2.00
12133,2.00,2.00
12137,2.00,2.00
12141,2.00,2.00
12146,2.00,2.00
12150,2.00,2.00
12154,2.00,2.00
12160,1.95,1.95
12164,1.78,1.78
12168,1.50,1.50
12173,1.34,1.34
12177,1.17,1.17
12181,1.01,1.01
12185,0.89,0.89
12190,0.69,0.69
12194,0.58,0.58
12198,0.70,0.70
12204,0.68,0.68
12208,0.50,0.50
12212,0.46,0.46
12217,0.37,0.37
12221,0.33,0.33
12225,0.29,0.29
12230,0.20,0.20
12234,0.18,0.18
12238,0.18,0.18
12243,0.17,0.17
12248,0.15,0.15
12252,0.13,0.13
12257,0.10,0.10
12261,0.06,0.06
12265,0.08,0.08
12270,0.07,0.07
12274,0.04,0.04
12278,-0.02,-0.02
12283,-0.10,-0.10
12289,-0.22,-0.22
12294,-0.35,-0.35
12298,-0.50,-0.50
12303,-0.66,-0.66
12308,-0.85,-0.85
12313,-0.87,-0.87
12318,-1.02,-1.02
12323,-1.34,-1.34
12327,-1.49,-1.49
12333,-1.57,-1.57
12338,-1.72,-1.72
12343,-1.82,-1.82
12348,-2.00,-2.00
12352,-2.00,-2.00
12357,-2.00,-2.00
12362,-2.00,-2.00
12367,-2.00,-2.00
12372,-2.00,-2.00
12378,-2.00,-2.00
12382,-2.00,-2.00
12387,-1.81,-1.81
12392,-1.44,-1.44
12397,-1.18,-1.18
12402,-1.03,-1.03
12407,-1.07,-1.07
12411,-1.24,-1.24
12417,-1.42,-1.42
12422,-1.62,-1.62
12427,-1.77,-1.77
12432,-1.91,-1.91
12437,-2.00,-2.00
12441,-2.00,-2.00
12446,-2.00,-2.00
12451,-2.00,-2.00
12456,-1.98,-1.98
12462,-1.92,-1.92
12466,-1.86,-1.86
12471,-1.78,-1.78
12476,-1.73,-1.73
12481,-1.65,-1.65
12486,-1.59,-1.59
12491,-1.52,-1.52
12495,-1.46,-1.46
12500,-1.41,-1.41
12506,-1.34,-1.34
12511,-1.24,-1.24
12516,-1.11,-1.11
12521,-0.94,-0.94
12525,-0.78,-0.78
12530,-0.61,-0.61
12535,-0.42,-0.42
12540,-0.21,-0.21
12546,0.22,0.22
12550,0.56,0.56
12554,0.95,0.95
12559,1.14,1.14
12563,1.36,1.36
12567,1.58,1.58
12572,1.46,1.46
12576,1.81,1.81
12580,2.00,2.00
12584,2.00,2.00
12590,2.00,2.00
12594,2.00,2.00
12598,2.00,2.00
12603,2.00,2.00
12607,2.00,2.00
12611,2.00,2.00
12616,1.91,1.91
12620,1.75,1.75
12624,1.60,1.60
12630,1.51,1.51
12634,1.44,1.44
12638,1.38,1.38
12643,1.32,1.32
12647,1.22,1.22
12651,1.14,1.14
12656,1.08,1.08
12660,1.04,1.04
12664,1.02,1.02
12668,1.03,1.03
12674,1.07,1.07
12678,1.08,1.08
12682,1.12,1.12
12687,1.14,1.14
12691,1.15,1.15
12695,1.15,1.15
12700,1.18,1.18
12704,1.17,1.17
12708,1.12,1.12
12713,1.08,1.08
12718,1.03,1.03
12722,0.95,0.95
12727,0.89,0.89
12731,0.79,0.79
12735,0.69,0.69
12740,0.63,0.63
12744,0.55,0.55
12748,0.47,0.47
12753,0.39,0.39
12758,0.32,0.32
12762,0.24,0.24
12766,0.13,0.13
12771,0.06,0.06
12775,-0.04,-0.04
12780,-0.17,-0.17
12785,-0.30,-0.30
12790,-0.46,-0.46
12794,-0.64,-0.64
12800,-0.70,-0.70
12805,-0.94,-0.94
12810,-1.02,-1.02
12815,-1.29,-1.29
12820,-1.47,-1.47
12824,-1.74,-1.74
12829,-2.00,-2.00
12834,-2.00,-2.00
12839,-2.00,-2.00
12845,-2.00,-2.00
12849,-2.00,-2.00
12854,-2.00,-2.00
12859,-2.00,-2.00
12864,-2.00,-2.00
12869,-2.00,-2.00
12874,-1.48,-1.48
12878,-1.08,-1.08
12883,-1.11,-1.11
12889,-1.08,-1.08
12894,-1.30,-1.30
12899,-1.46,-1.46
12904,-1.67,-1.67
12908,-1.82,-1.82
12913,-1.89,-1.89
12918,-1.98,-1.98
12923,-2.00,-2.00
12929,-1.92,-1.92
12933,-1.93,-1.93
12938,-1.85,-1.85
12943,-1.82,-1.82
12948,-1.80,-1.80
12953,-1.82,-1.82
12958,-1.89,-1.89
12962,-1.92,-1.92
12967,-1.94,-1.94
12973,-1.93,-1.93
12978,-1.96,-1.96
12983,-1.93,-1.93
12988,-1.86,-1.86
12992,-1.77,-1.77
12997,-1.64,-1.64
13002,-1.47,-1.47
13007,-1.29,-1.29
13012,-1.08,-1.08
13017,-0.84,-0.84
13022,-0.62,-0.62
13027,-0.40,-0.40
13032,-0.12,-0.12
13037,0.10,0.10
13041,0.46,0.46
13045,0.81,0.81
13050,1.24,1.24
13054,1.40,1.40
13059,1.73,1.73
13064,1.92,1.92
13068,2.00,2.00
13072,2.00,2.00
13077,2.00,2.00
13081,2.00,2.00
13085,2.00,2.00
13090,2.00,2.00
13094,2.00,2.00
13099,2.00,2.00
13104,2.00,2.00
13108,2.00,2.00
13112,2.00,2.00
13116,2.00,2.00
13121,1.83,1.83
13125,1.69,1.69
13129,1.54,1.54
13134,1.39,1.39
13138,1.29,1.29
13143,1.16,1.16
13148,1.09,1.09
13152,1.00,1.00
13156,0.90,0.90
13161,0.86,0.86
13165,0.83,0.83
13169,0.83,0.83
13174,0.83,0.83
13178,0.83,0.83
13182,0.85,0.85
13188,0.88,0.88
13192,0.90,0.90
13196,0.97,0.97
13200,1.02,1.02
13205,1.05,1.05
13209,1.06,1.06
13213,1.07,1.07
13218,1.02,1.02
13222,0.95,0.95
13227,0.86,0.86
13232,0.77,0.77
13236,0.66,0.66
13240,0.54,0.54
13245,0.45,0.45
13249,0.25,0.25
13253,0.11,0.11
13258,-0.08,-0.08
13262,-0.30,-0.30
13267,-0.46,-0.46
13273,-0.93,-0.93
13278,-0.77,-0.77
13283,-0.98,-0.98
13288,-1.16,-1.16
13292,-1.27,-1.27
13297,-1.37,-1.37
13302,-1.66,-1.66
13307,-1.89,-1.89
13313,-2.00,-2.00
13317,-2.00,-2.00
13322,-2.00,-2.00
13327,-2.00,-2.00
13332,-2.00,-2.00
13337,-2.00,-2.00
13342,-2.00,-2.00
13346,-2.00,-2.00
13351,-2.00,-2.00
13357,-2.00,-2.00
13362,-2.00,-2.00
13367,-1.92,-1.92
13372,-1.74,-1.74
13376,-1.66,-1.66
13381,-1.68,-1.68
13386,-1.72,-1.72
13391,-1.73,-1.73
13396,-1.75,-1.75
13401,-1.69,-1.69
13406,-1.72,-1.72
13411,-1.75,-1.75
13416,-1.78,-1.78
13421,-1.80,-1.80
13426,-1.81,-1.81
13430,-1.81,-1.81
13435,-1.83,-1.83
13441,-1.85,-1.85
13446,-1.78,-1.78
13451,-1.76,-1.76
13456,-1.67,-1.67
13460,-1.56,-1.56
13465,-1.46,-1.46
13470,-1.31,-1.31
13475,-1.15,-1.15
13480,-0.99,-0.99
13486,-0.80,-0.80
13490,-0.62,-0.62
13495,-0.43,-0.43
13500,-0.17,-0.17
13505,0.15,0.15
13509,0.41,0.41
13513,0.67,0.67
13518,1.04,1.04
13522,1.26,1.26
13527,1.46,1.46
13532,1.60,1.60
13536,1.80,1.80
13540,2.00,2.00
13545,2.00,2.00
13549,2.00,2.00
13553,2.00,2.00
13558,2.00,2.00
13562,2.00,2.00
13566,2.00,2.00
13572,2.00,2.00
13576,2.00,2.00
13580,1.96,1.96
13585,1.83,1.83
13589,1.71,1.71
13593,1.53,1.53
13597,1.47,1.47
13602,1.44,1.44
13606,1.37,1.37
13611,1.31,1.31
13616,1.27,1.27
13620,1.25,1.25
13624,1.20,1.20
13629,1.21,1.21
13633,1.19,1.19
13637,1.15,1.15
13642,1.10,1.10
13646,1.08,1.08
13650,1.06,1.06
13656,1.05,1.05
13660,1.03,1.03
13664,0.99,0.99
13669,0.98,0.98
13673,0.96,0.96
13677,0.93,0.93
13681,0.88,0.88
13686,0.78,0.78
13690,0.68,0.68
13694,0.52,0.52
13700,0.35,0.35
13704,0.23,0.23
13708,0.11,0.11
13713,0.01,0.01
13717,-0.17,-0.17
13722,-0.33,-0.33
13727,-0.53,-0.53
13731,-0.71,-0.71
13736,-0.97,-0.97
13742,-1.21,-1.21
13747,-1.40,-1.40
13752,-1.56,-1.56
13757,-1.73,-1.73
13761,-1.84,-1.84
13766,-2.00,-2.00
13771,-2.00,-2.00
13776,-2.00,-2.00
13782,-2.00,-2.00
13787,-2.00,-2.00
13791,-2.00,-2.00
13796,-2.00,-2.00
13801,-2.00,-2.00
13806,-2.00,-2.00
13811,-2.00,-2.00
13815,-2.00,-2.00
13820,-2.00,-2.00
13826,-2.00,-2.00
13831,-2.00,-2.00
13836,-2.00,-2.00
13841,-1.94,-1.94
13845,-1.87,-1.87
13850,-1.87,-1.87
13855,-1.84,-1.84
13860,-1.83,-1.83
13865,-1.83,-1.83
13871,-1.79,-1.79
13875,-1.78,-1.78
13880,-1.80,-1.80
13885,-1.83,-1.83
13890,-1.84,-1.84
13895,-1.88,-1.88
13899,-1.93,-1.93
13904,-1.94,-1.94
13910,-1.92,-1.92
13915,-1.85,-1.85
13920,-1.78,-1.78
13925,-1.71,-1.71
13929,-1.58,-1.58
13934,-1.55,-1.55
13939,-1.42,-1.42
13944,-1.21,-1.21
13949,-1.01,-1.01
13955,-0.77,-0.77
13959,-0.55,-0.55
13964,-0.28,-0.28
13969,-0.02,-0.02
13974,0.53,0.53
13978,0.96,0.96
13982,1.29,1.29
13987,1.68,1.68
13991,1.94,1.94
13996,2.00,2.00
14001,2.00,2.00
14005,2.00,2.00
14009,2.00,2.00
14014,2.00,2.00
14018,2.00,2.00
14022,2.00,2.00
14027,2.00,2.00
14031,2.00,2.00
14035,2.00,2.00
14041,2.00,2.00
14045,1.97,1.97
14049,1.70,1.70
14054,1.67,1.67
14058,1.61,1.61
14062,1.64,1.64
14066,1.58,1.58
14071,1.50,1.50
14075,1.49,1.49
14080,1.44,1.44
14085,1.36,1.36
14089,1.28,1.28
14093,1.22,1.22
14098,1.15,1.15
14102,1.07,1.07
14106,1.03,1.03
14111,0.98,0.98
14115,0.93,0.93
14119,0.86,0.86
14125,0.78,0.78
14129,0.68,0.68
14133,0.57,0.57
14138,0.46,0.46
14142,0.36,0.36
14146,0.15,0.15
14151,0.04,0.04
14155,-0.11,-0.11
14160,-0.30,-0.30
14164,-0.45,-0.45
14170,-0.83,-0.83
14175,-0.60,-0.60
14180,-1.08,-1.08
14185,-1.28,-1.28
14190,-1.50,-1.50
14194,-1.72,-1.72
14199,-1.88,-1.88
14204,-1.91,-1.91
14210,-2.00,-2.00
14215,-2.00,-2.00
14220,-2.00,-2.00
14224,-2.00,-2.00
14229,-2.00,-2.00
14234,-2.00,-2.00
14239,-2.00,-2.00
14244,-2.00,-2.00
14248,-2.00,-2.00
14254,-2.00,-2.00
14259,-2.00,-2.00
14264,-2.00,-2.00
14269,-1.86,-1.86
14274,-1.67,-1.67
14278,-1.53,-1.53
14283,-1.48,-1.48
14288,-1.50,-1.50
14294,-1.60,-1.60
14299,-1.70,-1.70
14304,-1.82,-1.82
14308,-1.90,-1.90
14313,-1.99,-1.99
14318,-2.00,-2.00
14323,-2.00,-2.00
14328,-2.00,-2.00
14333,-2.00,-2.00
14338,-1.93,-1.93
14343,-1.84,-1.84
14348,-1.72,-1.72
14353,-1.59,-1.59
14358,-1.44,-1.44
14362,-1.32,-1.32
14367,-1.16,-1.16
14372,-1.02,-1.02
14377,-0.84,-0.84
14383,-0.68,-0.68
14388,-0.51,-0.51
14392,-0.30,-0.30
14397,0.02,0.02
14402,0.40,0.40
14406,0.80,0.80
14410,1.05,1.05
14414,1.19,1.19
14419,1.34,1.34
14424,1.41,1.41
14428,1.96,1.96
14433,2.00,2.00
14437,2.00,2.00
14441,2.00,2.00
14446,2.00,2.00
14450,2.00,2.00
14454,2.00,2.00
14459,2.00,2.00
14464,2.00,2.00
14468,2.00,2.00
14473,2.00,2.00
14477,1.72,1.72
14481,1.68,1.68
14486,1.48,1.48
14490,1.19,1.19
14494,1.14,1.14
14498,1.10,1.10
14503,1.11,1.11
14508,1.10,1.10
14512,1.13,1.13
14517,1.18,1.18
14521,1.24,1.24
14525,1.21,1.21
14530,1.25,1.25
14534,1.38,1.38
14538,1.40,1.40
14543,1.39,1.39
14547,1.41,1.41
14552,1.42,1.42
14557,1.35,1.35
14561,1.31,1.31
14565,1.24,1.24
14570,1.11,1.11
14574,0.95,0.95
14578,0.80,0.80
14583,0.65,0.65
14587,0.48,0.48
14592,0.34,0.34
14596,0.13,0.13
14601,-0.07,-0.07
14606,-0.26,-0.26
14610,-0.68,-0.68
14615,-0.73,-0.73
14620,-1.04,-1.04
14625,-1.26,-1.26
14630,-1.35,-1.35
14636,-1.45,-1.45
14640,-1.83,-1.83
14645,-2.00,-2.00
14650,-2.00,-2.00
14655,-2.00,-2.00
14660,-2.00,-2.00
14664,-2.00,-2.00
14669,-2.00,-2.00
14674,-2.00,-2.00
14680,-2.00,-2.00
14685,-2.00,-2.00
14690,-2.00,-2.00
14694,-2.00,-2.00
14699,-2.00,-2.00
14704,-2.00,-2.00
14709,-2.00,-2.00
14714,-2.00,-2.00
14720,-2.00,-2.00
14724,-1.91,-1.91
14729,-1.84,-1.84
14734,-1.79,-1.79
14739,-1.80,-1.80
14744,-1.80,-1.80
14748,-1.77,-1.77
14753,-1.67,-1.67
14758,-1.83,-1.83
14764,-1.82,-1.82
14769,-1.95,-1.95
14774,-2.00,-2.00
14778,-2.00,-2.00
14783,-2.00,-2.00
14788,-1.94,-1.94
14793,-1.79,-1.79
14798,-1.69,-1.69
14803,-1.53,-1.53
14808,-1.39,-1.39
14813,-1.24,-1.24
14818,-1.08,-1.08
14823,-0.95,-0.95
14828,-0.81,-0.81
14833,-0.62,-0.62
14837,-0.40,-0.40
14842,-0.22,-0.22
14848,0.34,0.34
14852,0.74,0.74
14857,1.00,1.00
14861,1.16,1.16
14865,1.20,1.20
14870,1.65,1.65
14874,1.88,1.88
14878,2.00,2.00
14883,2.00,2.00
14887,2.00,2.00
14892,2.00,2.00
14896,2.00,2.00
14901,2.00,2.00
14905,2.00,2.00
14909,1.98,1.98
14914,1.87,1.87
14918,1.79,1.79
14922,1.68,1.68
14927,1.55,1.55
14931,1.54,1.54
14936,1.50,1.50
14941,1.40,1.40
14945,1.37,1.37
14949,1.37,1.37
14954,1.37,1.37
14958,1.36,1.36
14962,1.40,1.40
14967,1.42,1.42
14971,1.42,1.42
14976,1.42,1.42
14980,1.46,1.46
14985,1.48,1.48
14989,1.49,1.49
