,1.62,1.62
14993,1.47,1.47
14998,1.46,1.46
15002,1.40,1.40
15006,1.33,1.33
15011,1.28,1.28
15015,1.17,1.17
15020,1.02,1.02
15025,0.93,0.93
15029,0.78,0.78
15033,0.60,0.60
15038,0.48,0.48
15042,0.32,0.32
15046,0.14,0.14
15051,0.01,0.01
15055,-0.17,-0.17
15060,-0.39,-0.39
15065,-0.62,-0.62
15070,-1.02,-1.02
15075,-1.01,-1.01
15080,-1.37,-1.37
15085,-1.55,-1.55
15090,-1.67,-1.67
15094,-2.00,-2.00
15099,-2.00,-2.00
15105,-2.00,-2.00
15110,-2.00,-2.00
15115,-2.00,-2.00
15120,-2.00,-2.00
15124,-2.00,-2.00
15129,-2.00,-2.00
15134,-2.00,-2.00
15139,-2.00,-2.00
15144,-1.74,-1.74
15150,-1.64,-1.64
15154,-1.68,-1.68
15159,-1.86,-1.86
15164,-2.00,-2.00
15169,-2.00,-2.00
15174,-2.00,-2.00
15178,-2.00,-2.00
15183,-2.00,-2.00
15188,-1.79,-1.79
15194,-1.63,-1.63
15199,-1.58,-1.58
15204,-1.59,-1.59
15208,-1.68,-1.68
15213,-1.76,-1.76
15218,-1.84,-1.84
15223,-1.86,-1.86
15228,-1.90,-1.90
15234,-1.91,-1.91
15238,-1.89,-1.89
15243,-1.85,-1.85
15248,-1.81,-1.81
15253,-1.74,-1.74
15258,-1.67,-1.67
15262,-1.58,-1.58
15267,-1.48,-1.48
15272,-1.32,-1.32
15278,-1.14,-1.14
15283,-0.98,-0.98
15288,-0.77,-0.77
15292,-0.57,-0.57
15297,-0.31,-0.31
15302,0.07,0.07
15306,0.45,0.45
15311,0.84,0.84
15315,1.14,1.14
15320,1.37,1.37
15325,1.80,1.80
15329,2.00,2.00
15333,2.00,2.00
15338,2.00,2.00
15342,2.00,2.00
15346,2.00,2.00
15351,2.00,2.00
15355,2.00,2.00
15360,2.00,2.00
15364,2.00,2.00
15369,2.00,2.00
15373,2.00,2.00
15377,2.00,2.00
15382,2.00,2.00
15386,1.76,1.76
15390,1.60,1.60
15395,1.50,1.50
15399,1.35,1.35
15404,1.25,1.25
15409,1.21,1.21
15413,1.19,1.19
15417,1.15,1.15
15422,1.14,1.14
15426,1.12,1.12
15430,1.13,1.13
15435,1.09,1.09
15439,1.10,1.10
15443,1.01,1.01
15448,1.08,1.08
15453,1.09,1.09
15457,1.07,1.07
15461,1.05,1.05
15466,1.01,1.01
15470,0.90,0.90
15474,0.81,0.81
15479,0.68,0.68
15483,0.54,0.54
15488,0.35,0.35
15493,0.17,0.17
15497,0.03,0.03
15501,-0.14,-0.14
15506,-0.33,-0.33
15511,-0.50,-0.50
15516,-0.76,-0.76
15521,-0.92,-0.92
15525,-1.23,-1.23
15531,-1.43,-1.43
15536,-1.56,-1.56
15541,-1.71,-1.71
15546,-2.00,-2.00
15551,-2.00,-2.00
15555,-2.00,-2.00
15560,-2.00,-2.00
15565,-2.00,-2.00
15570,-2.00,-2.00
15576,-2.00,-2.00
15580,-2.00,-2.00
15585,-2.00,-2.00
15590,-2.00,-2.00
15595,-2.00,-2.00
15600,-2.00,-2.00
15605,-1.99,-1.99
15609,-1.89,-1.89
15614,-1.82,-1.82
15620,-1.77,-1.77
15625,-1.74,-1.74
15630,-1.71,-1.71
15635,-1.71,-1.71
15639,-1.70,-1.70
15644,-1.74,-1.74
15649,-1.77,-1.77
15654,-1.84,-1.84
15660,-1.91,-1.91
15665,-1.98,-1.98
15669,-2.00,-2.00
15674,-2.00,-2.00
15679,-2.00,-2.00
15684,-1.92,-1.92
15689,-1.84,-1.84
15693,-1.76,-1.76
15698,-1.65,-1.65
15704,-1.54,-1.54
15709,-1.43,-1.43
15714,-1.32,-1.32
15719,-1.17,-1.17
15723,-0.97,-0.97
15728,-0.76,-0.76
15733,-0.54,-0.54
15738,-0.21,-0.21
15744,0.12,0.12
15748,0.48,0.48
15752,0.81,0.81
15757,1.21,1.21
15761,1.43,1.43
15765,1.80,1.80
15770,2.00,2.00
15774,2.00,2.00
15778,2.00,2.00
15783,2.00,2.00
15788,2.00,2.00
15792,2.00,2.00
15796,2.00,2.00
15801,2.00,2.00
15805,2.00,2.00
15809,2.00,2.00
15814,2.00,2.00
15818,2.00,2.00
15822,1.86,1.86
15827,1.66,1.66
15832,1.56,1.56
15836,1.50,1.50
15841,1.34,1.34
15845,1.23,1.23
15849,1.20,1.20
15854,1.14,1.14
15858,1.07,1.07
15862,0.97,0.97
15867,0.95,0.95
15872,0.89,0.89
15876,0.89,0.89
15880,0.86,0.86
15885,0.88,0.88
15889,0.92,0.92
15893,0.83,0.83
15898,0.79,0.79
15902,0.80,0.80
15906,0.74,0.74
15911,0.65,0.65
15916,0.57,0.57
15920,0.46,0.46
15925,0.32,0.32
15929,0.22,0.22
15933,0.07,0.07
15938,-0.06,-0.06
15942,-0.26,-0.26
15947,-0.45,-0.45
15952,-0.67,-0.67
15958,-0.77,-0.77
15963,-1.19,-1.19
15968,-1.48,-1.48
15972,-1.68,-1.68
15977,-1.81,-1.81
15982,-1.94,-1.94
15987,-2.00,-2.00
15992,-2.00,-2.00
15996,-2.00,-2.00
16002,-2.00,-2.00
16007,-2.00,-2.00
16012,-2.00,-2.00
16017,-2.00,-2.00
16022,-2.00,-2.00
16026,-2.00,-2.00
16031,-1.67,-1.67
16036,-1.52,-1.52
16041,-2.00,-2.00
16047,-1.48,-1.48
16052,-1.79,-1.79
16056,-1.86,-1.86
16061,-2.00,-2.00
16066,-2.00,-2.00
16071,-2.00,-2.00
16076,-2.00,-2.00
16080,-2.00,-2.00
16086,-2.00,-2.00
16091,-2.00,-2.00
16096,-2.00,-2.00
16101,-2.00,-2.00
16106,-2.00,-2.00
16110,-2.00,-2.00
16115,-1.94,-1.94
16120,-1.86,-1.86
16125,-1.76,-1.76
16131,-1.69,-1.69
16136,-1.63,-1.63
16140,-1.59,-1.59
16145,-1.54,-1.54
16150,-1.43,-1.43
16155,-1.32,-1.32
16160,-1.20,-1.20
16165,-1.08,-1.08
16169,-0.91,-0.91
16175,-0.73,-0.73
16180,-0.54,-0.54
16185,-0.31,-0.31
16190,0.05,0.05
16194,0.28,0.28
16198,0.71,0.71
16203,1.00,1.00
16207,1.32,1.32
16211,1.52,1.52
16217,1.80,1.80
16221,2.00,2.00
16225,2.00,2.00
16229,2.00,2.00
16234,2.00,2.00
16238,2.00,2.00
16242,2.00,2.00
16247,2.00,2.00
16251,2.00,2.00
16256,2.00,2.00
16261,1.91,1.91
16265,1.86,1.86
16269,1.66,1.66
16274,1.71,1.71
16278,1.61,1.61
16282,1.50,1.50
16287,1.39,1.39
16291,1.35,1.35
16295,1.31,1.31
16301,1.28,1.28
16305,1.27,1.27
16309,1.25,1.25
16313,1.16,1.16
16318,1.12,1.12
16322,1.10,1.10
16326,1.06,1.06
16331,1.03,1.03
16335,0.94,0.94
16339,0.94,0.94
16345,1.01,1.01
16349,1.01,1.01
16353,0.99,0.99
16358,0.94,0.94
16362,0.91,0.91
16366,0.82,0.82
16371,0.73,0.73
16375,0.63,0.63
16379,0.55,0.55
16385,0.45,0.45
16389,0.28,0.28
16393,0.13,0.13
16398,0.02,0.02
16402,-0.09,-0.09
16407,-0.25,-0.25
16411,-0.46,-0.46
16416,-0.99,-0.99
16421,-0.92,-0.92
16427,-1.36,-1.36
16432,-1.62,-1.62
16437,-1.81,-1.81
16441,-1.98,-1.98
16446,-2.00,-2.00
16451,-2.00,-2.00
16456,-2.00,-2.00
16461,-2.00,-2.00
16466,-2.00,-2.00
16471,-2.00,-2.00
16476,-2.00,-2.00
16481,-2.00,-2.00
16486,-2.00,-2.00
16491,-2.00,-2.00
16495,-2.00,-2.00
16500,-1.87,-1.87
16505,-1.57,-1.57
16510,-1.46,-1.46
16516,-1.48,-1.48
16521,-1.57,-1.57
16525,-1.70,-1.70
16530,-1.82,-1.82
16535,-1.95,-1.95
16540,-2.00,-2.00
16545,-2.00,-2.00
16550,-2.00,-2.00
16555,-2.00,-2.00
16560,-2.00,-2.00
16565,-2.00,-2.00
16570,-1.97,-1.97
16575,-1.89,-1.89
16580,-1.82,-1.82
16584,-1.72,-1.72
16589,-1.63,-1.63
16594,-1.53,-1.53
16600,-1.42,-1.42
16605,-1.33,-1.33
16609,-1.23,-1.23
16614,-1.15,-1.15
16619,-0.97,-0.97
16624,-0.78,-0.78
16629,-0.54,-0.54
16634,-0.25,-0.25
16638,0.06,0.06
16644,0.62,0.62
16648,1.01,1.01
16652,1.33,1.33
16657,1.53,1.53
16661,1.86,1.86
16665,2.00,2.00
16670,2.00,2.00
16674,2.00,2.00
16678,2.00,2.00
16684,2.00,2.00
16688,2.00,2.00
16692,2.00,2.00
16696,2.00,2.00
16701,2.00,2.00
16705,2.00,2.00
16709,2.00,2.00
16714,2.00,2.00
16718,2.00,2.00
16722,1.96,1.96
16728,2.00,2.00
16732,1.86,1.86
16736,1.65,1.65
16741,1.48,1.48
16745,1.43,1.43
16749,1.34,1.34
16754,1.29,1.29
16758,1.19,1.19
16762,1.20,1.20
16768,1.16,1.16
16772,1.15,1.15
16776,1.12,1.12
16781,0.93,0.93
16785,0.91,0.91
16789,0.87,0.87
16793,0.73,0.73
16798,0.69,0.69
16802,0.64,0.64
16806,0.55,0.55
16812,0.39,0.39
16816,0.29,0.29
16820,0.17,0.17
16825,0.00,0.00
16829,-0.08,-0.08
16834,-0.23,-0.23
16839,-0.39,-0.39
16843,-0.61,-0.61
16848,-0.99,-0.99
16854,-0.88,-0.88
16859,-1.45,-1.45
16864,-1.71,-1.71
16869,-1.84,-1.84
16873,-1.98,-1.98
16878,-2.00,-2.00
16883,-2.00,-2.00
16888,-2.00,-2.00
16893,-2.00,-2.00
16899,-2.00,-2.00
16903,-2.00,-2.00
16908,-2.00,-2.00
16913,-2.00,-2.00
16918,-2.00,-2.00
16923,-2.00,-2.00
16927,-2.00,-2.00
16932,-2.00,-2.00
16937,-2.00,-2.00
16943,-2.00,-2.00
16948,-2.00,-2.00
16953,-2.00,-2.00
16957,-1.98,-1.98
16962,-1.95,-1.95
16967,-1.92,-1.92
16972,-1.93,-1.93
16977,-1.99,-1.99
16983,-2.00,-2.00
16987,-1.95,-1.95
16992,-1.95,-1.95
16997,-1.94,-1.94
17002,-1.94,-1.94
17007,-1.91,-1.91
17011,-1.84,-1.84
17016,-1.77,-1.77
17021,-1.68,-1.68
17027,-1.60,-1.60
17032,-1.52,-1.52
17037,-1.45,-1.45
17041,-1.39,-1.39
17046,-1.32,-1.32
17051,-1.24,-1.24
17056,-1.13,-1.13
17061,-0.97,-0.97
17067,-0.83,-0.83
17071,-0.50,-0.50
17076,-0.19,-0.19
17081,0.20,0.20
17085,0.51,0.51
17090,0.77,0.77
17094,1.00,1.00
17098,1.36,1.36
17103,1.60,1.60
17107,1.91,1.91
17112,2.00,2.00
17117,2.00,2.00
17121,2.00,2.00
17125,2.00,2.00
17130,2.00,2.00
17134,2.00,2.00
17138,2.00,2.00
17142,2.00,2.00
17147,2.00,2.00
17152,2.00,2.00
17156,2.00,2.00
17161,2.00,2.00
17165,1.95,1.95
17169,1.79,1.79
17174,1.61,1.61
17178,1.47,1.47
17182,1.31,1.31
17187,1.27,1.27
17191,1.24,1.24
17196,1.22,1.22
17201,1.20,1.20
17205,1.14,1.14
17209,1.15,1.15
17214,1.09,1.09
17218,1.10,1.10
17222,1.16,1.16
17226,1.13,1.13
17231,1.11,1.11
17235,1.04,1.04
17240,1.00,1.00
17245,0.89,0.89
17249,0.82,0.82
17253,0.70,0.70
17258,0.61,0.61
17262,0.49,0.49
17266,0.35,0.35
17271,0.22,0.22
17275,0.05,0.05
17280,-0.10,-0.10
17285,-0.29,-0.29
17290,-0.51,-0.51
17295,-0.73,-0.73
17300,-0.95,-0.95
17304,-1.10,-1.10
17309,-1.40,-1.40
17314,-1.54,-1.54
17319,-1.70,-1.70
17325,-1.89,-1.89
17329,-2.00,-2.00
17334,-2.00,-2.00
17339,-2.00,-2.00
17344,-2.00,-2.00
17349,-2.00,-2.00
17354,-2.00,-2.00
17358,-1.90,-1.90
17363,-1.95,-1.95
17369,-2.00,-2.00
17374,-2.00,-2.00
17379,-2.00,-2.00
17384,-2.00,-2.00
17388,-2.00,-2.00
17393,-2.00,-2.00
17398,-2.00,-2.00
17403,-2.00,-2.00
17409,-2.00,-2.00
17414,-1.77,-1.77
17418,-1.65,-1.65
17423,-1.63,-1.63
17428,-1.60,-1.60
17433,-1.72,-1.72
17438,-1.86,-1.86
17442,-1.94,-1.94
17447,-2.00,-2.00
17453,-2.00,-2.00
17458,-2.00,-2.00
17463,-2.00,-2.00
17468,-1.99,-1.99
17472,-1.94,-1.94
17477,-1.83,-1.83
17482,-1.74,-1.74
17487,-1.62,-1.62
17492,-1.52,-1.52
17498,-1.41,-1.41
17502,-1.27,-1.27
17507,-1.09,-1.09
17512,-0.86,-0.86
17517,-0.63,-0.63
17522,-0.36,-0.36
17526,-0.03,-0.03
17531,0.27,0.27
17537,0.64,0.64
17541,1.10,1.10
17545,1.44,1.44
17550,1.80,1.80
17554,2.00,2.00
17558,2.00,2.00
17563,2.00,2.00
17567,2.00,2.00
17571,2.00,2.00
17575,2.00,2.00
17581,2.00,2.00
17585,2.00,2.00
17589,2.00,2.00
17594,2.00,2.00
17598,2.00,2.00
17602,2.00,2.00
17607,1.66,1.66
17611,1.46,1.46
17615,1.29,1.29
17620,1.13,1.13
17625,1.08,1.08
17629,1.04,1.04
17634,0.99,0.99
17638,0.98,0.98
17642,0.99,0.99
17647,0.99,0.99
17651,0.93,0.93
17655,0.90,0.90
17659,0.88,0.88
17665,0.87,0.87
17669,0.81,0.81
17673,0.78,0.78
17678,0.74,0.74
17682,0.70,0.70
17686,0.61,0.61
17691,0.51,0.51
17695,0.39,0.39
17699,0.28,0.28
17704,0.19,0.19
17709,0.04,0.04
17713,-0.05,-0.05
17718,-0.17,-0.17
17723,-0.31,-0.31
17728,-0.49,-0.49
17733,-0.95,-0.95
17737,-0.78,-0.78
17742,-1.00,-1.00
17747,-1.17,-1.17
17753,-1.39,-1.39
17758,-1.65,-1.65
17763,-1.87,-1.87
17767,-2.00,-2.00
17772,-2.00,-2.00
17777,-2.00,-2.00
17782,-2.00,-2.00
17787,-2.00,-2.00
17792,-2.00,-2.00
17797,-2.00,-2.00
17802,-2.00,-2.00
17807,-2.00,-2.00
17812,-1.95,-1.95
17817,-1.87,-1.87
17821,-1.86,-1.86
17826,-2.00,-2.00
17831,-1.58,-1.58
17837,-2.00,-2.00
17842,-1.99,-1.99
17847,-2.00,-2.00
17851,-2.00,-2.00
17856,-2.00,-2.00
17861,-2.00,-2.00
17866,-1.93,-1.93
17871,-1.80,-1.80
17875,-1.81,-1.81
17881,-1.78,-1.78
17886,-1.86,-1.86
17891,-1.89,-1.89
17896,-1.94,-1.94
17901,-1.95,-1.95
17905,-1.91,-1.91
17910,-1.87,-1.87
17915,-1.78,-1.78
17921,-1.73,-1.73
17926,-1.65,-1.65
17931,-1.55,-1.55
17935,-1.42,-1.42
17940,-1.30,-1.30
17945,-1.13,-1.13
17950,-0.95,-0.95
17955,-0.76,-0.76
17959,-0.43,-0.43
17965,-0.06,-0.06
17970,0.34,0.34
17974,0.57,0.57
17979,0.92,0.92
17983,1.23,1.23
17987,1.55,1.55
17992,1.76,1.76
17996,1.88,1.88
18000,1.96,1.96
18006,1.98,1.98
18010,2.00,2.00
18014,1.93,1.93
18019,1.83,1.83
18023,1.61,1.61
18027,1.67,1.67
18032,1.71,1.71
18036,1.64,1.64
18040,1.56,1.56
18045,1.58,1.58
18050,1.59,1.59
18054,1.68,1.68
18058,1.70,1.70
18063,1.60,1.60
18067,1.51,1.51
18071,1.41,1.41
18076,1.30,1.30
18080,1.21,1.21
18084,1.10,1.10
18089,1.03,1.03
18094,0.96,0.96
18098,0.90,0.90
18103,0.88,0.88
18107,0.88,0.88
18111,0.91,0.91
18116,0.95,0.95
18120,0.99,0.99
18124,0.98,0.98
18129,0.95,0.95
18134,0.86,0.86
18138,0.69,0.69
18142,0.54,0.54
18147,0.36,0.36
18151,0.22,0.22
18155,0.10,0.10
18160,0.01,0.01
18164,-0.09,-0.09
18169,-0.22,-0.22
18174,-0.39,-0.39
18180,-0.57,-0.57
18184,-0.67,-0.67
18189,-1.10,-1.10
18194,-0.92,-0.92
18199,-1.28,-1.28
18204,-1.38,-1.38
18208,-1.60,-1.60
18213,-1.74,-1.74
18219,-1.85,-1.85
18224,-1.92,-1.92
18229,-2.00,-2.00
18234,-1.97,-1.97
18238,-2.00,-2.00
18243,-2.00,-2.00
18248,-2.00,-2.00
18253,-2.00,-2.00
18258,-2.00,-2.00
18264,-2.00,-2.00
18268,-2.00,-2.00
18273,-2.00,-2.00
18278,-2.00,-2.00
18283,-2.00,-2.00
18288,-2.00,-2.00
18292,-1.77,-1.77
18297,-1.56,-1.56
18302,-1.46,-1.46
18308,-1.48,-1.48
18313,-1.53,-1.53
18318,-1.60,-1.60
18322,-1.68,-1.68
18327,-1.79,-1.79
18332,-1.88,-1.88
18337,-1.95,-1.95
18342,-1.99,-1.99
18348,-1.99,-1.99
18352,-1.98,-1.98
18357,-1.95,-1.95
18362,-1.91,-1.91
18367,-1.84,-1.84
18372,-1.78,-1.78
18377,-1.69,-1.69
18381,-1.62,-1.62
18386,-1.49,-1.49
18392,-1.34,-1.34
18397,-1.21,-1.21
18402,-1.07,-1.07
18406,-0.89,-0.89
18411,-0.69,-0.69
18416,-0.35,-0.35
18421,-0.05,-0.05
18426,0.27,0.27
18430,0.61,0.61
18435,0.78,0.78
18440,0.94,0.94
18444,1.19,1.19
18448,1.37,1.37
18453,1.60,1.60
18457,1.78,1.78
18461,1.98,1.98
18466,2.00,2.00
18470,2.00,2.00
18475,2.00,2.00
18480,2.00,2.00
18484,2.00,2.00
18488,2.00,2.00
18492,2.00,2.00
18497,1.97,1.97
18501,1.85,1.85
18505,1.77,1.77
18510,1.69,1.69
18514,1.58,1.58
18519,1.51,1.51
18524,1.48,1.48
18528,1.42,1.42
18532,1.36,1.36
18537,1.31,1.31
18541,1.24,1.24
18545,1.18,1.18
18550,1.09,1.09
18554,1.04,1.04
18558,1.02,1.02
18564,1.03,1.03
18568,1.03,1.03
18572,1.03,1.03
18577,1.04,1.04
18581,1.09,1.09
18585,1.08,1.08
18589,1.07,1.07
18594,1.09,1.09
18598,1.02,1.02
18603,0.91,0.91
18608,0.78,0.78
18612,0.66,0.66
18616,0.56,0.56
18621,0.40,0.40
18625,0.27,0.27
18629,0.16,0.16
18634,-0.02,-0.02
18638,-0.18,-0.18
18643,-0.36,-0.36
18649,-0.57,-0.57
18654,-0.74,-0.74
18659,-1.00,-1.00
18664,-1.06,-1.06
18668,-1.20,-1.20
18673,-1.43,-1.43
18678,-1.60,-1.60
18683,-1.78,-1.78
18689,-1.98,-1.98
18693,-2.00,-2.00
18698,-2.00,-2.00
18703,-2.00,-2.00
18708,-2.00,-2.00
18713,-2.00,-2.00
18718,-2.00,-2.00
18722,-2.00,-2.00
18727,-2.00,-2.00
18733,-2.00,-2.00
18738,-2.00,-2.00
18743,-2.00,-2.00
18748,-2.00,-2.00
18752,-1.93,-1.93
18757,-1.87,-1.87
18762,-1.76,-1.76
18767,-1.62,-1.62
18772,-1.63,-1.63
18778,-1.62,-1.62
18782,-1.50,-1.50
18787,-1.45,-1.45
18792,-1.43,-1.43
18797,-1.39,-1.39
18802,-1.39,-1.39
18806,-1.42,-1.42
18811,-1.49,-1.49
18817,-1.56,-1.56
18822,-1.63,-1.63
18827,-1.70,-1.70
18832,-1.74,-1.74
18836,-1.81,-1.81
18841,-1.84,-1.84
18846,-1.87,-1.87
18851,-1.86,-1.86
18856,-1.85,-1.85
18862,-1.81,-1.81
18866,-1.79,-1.79
18871,-1.72,-1.72
18876,-1.66,-1.66
18881,-1.59,-1.59
18886,-1.50,-1.50
18890,-1.38,-1.38
18895,-1.24,-1.24
18900,-1.14,-1.14
18906,-0.84,-0.84
18911,-0.61,-0.61
18916,-0.28,-0.28
18920,0.09,0.09
18925,0.38,0.38
18929,0.59,0.59
18933,0.99,0.99
18938,1.27,1.27
18942,1.57,1.57
18947,1.84,1.84
18952,2.00,2.00
18956,2.00,2.00
18960,2.00,2.00
18965,2.00,2.00
18969,2.00,2.00
18973,2.00,2.00
18978,2.00,2.00
18982,2.00,2.00
18987,1.88,1.88
18991,1.77,1.77
18996,1.67,1.67
19000,1.59,1.59
19004,1.52,1.52
19009,1.46,1.46
19013,1.39,1.39
19017,1.30,1.30
19022,1.26,1.26
19026,1.24,1.24
19031,1.20,1.20
19036,1.17,1.17
19040,1.15,1.15
19044,1.13,1.13
19049,1.08,1.08
19053,1.03,1.03
19057,1.03,1.03
19062,1.08,1.08
19066,1.11,1.11
19070,1.13,1.13
19075,1.13,1.13
19080,1.10,1.10
19084,0.98,0.98
19088,0.91,0.91
19093,0.80,0.80
19097,0.64,0.64
19101,0.51,0.51
19106,0.39,0.39
19110,0.25,0.25
19115,0.05,0.05
19120,-0.04,-0.04
19124,-0.31,-0.31
19129,-0.59,-0.59
19134,-0.81,-0.81
19139,-1.01,-1.01
19144,-1.05,-1.05
19149,-1.63,-1.63
19153,-1.75,-1.75
19159,-1.91,-1.91
19164,-2.00,-2.00
19169,-2.00,-2.00
19174,-2.00,-2.00
19179,-2.00,-2.00
19183,-2.00,-2.00
19188,-2.00,-2.00
19193,-2.00,-2.00
19198,-2.00,-2.00
19204,-2.00,-2.00
19209,-2.00,-2.00
19213,-2.00,-2.00
19218,-1.76,-1.76
19223,-1.89,-1.89
19228,-1.72,-1.72
19233,-1.64,-1.64
19237,-1.63,-1.63
19243,-1.73,-1.73
19248,-1.84,-1.84
19253,-1.94,-1.94
19258,-1.91,-1.91
19263,-1.90,-1.90
19267,-1.99,-1.99
19272,-2.00,-2.00
19277,-1.92,-1.92
19282,-1.84,-1.84
19288,-1.78,-1.78
19293,-1.69,-1.69
19297,-1.65,-1.65
19302,-1.68,-1.68
19307,-1.72,-1.72
19312,-1.80,-1.80
19317,-1.89,-1.89
19321,-1.96,-1.96
19326,-1.99,-1.99
19332,-2.00,-2.00
19337,-1.98,-1.98
19342,-1.96,-1.96
19347,-1.92,-1.92
19351,-1.83,-1.83
19356,-1.72,-1.72
19361,-1.58,-1.58
19366,-1.43,-1.43
19372,-1.24,-1.24
19377,-0.91,-0.91
19381,-0.52,-0.52
19386,-0.04,-0.04
19391,0.41,0.41
19395,0.66,0.66
19400,1.12,1.12
19404,1.38,1.38
19408,1.83,1.83
19414,2.00,2.00
19418,2.00,2.00
19422,2.00,2.00
19427,2.00,2.00
19431,2.00,2.00
19435,2.00,2.00
19439,2.00,2.00
19444,2.00,2.00
19448,2.00,2.00
19452,1.78,1.78
19458,1.59,1.59
19462,1.52,1.52
19466,1.43,1.43
19471,1.37,1.37
19475,1.30,1.30
19479,1.27,1.27
19484,1.25,1.25
19488,1.19,1.19
19492,1.14,1.14
19497,1.13,1.13
19502,1.16,1.16
19506,1.17,1.17
19511,1.23,1.23
19515,1.31,1.31
19519,1.32,1.32
19523,1.34,1.34
19528,1.42,1.42
19532,1.44,1.44
19536,1.54,1.54
19542,1.56,1.56
19546,1.56,1.56
19550,1.50,1.50
19555,1.46,1.46
19559,1.29,1.29
19563,1.18,1.18
19568,0.97,0.97
19572,0.85,0.85
19576,0.63,0.63
19581,0.46,0.46
19586,0.26,0.26
19590,0.00,0.00
19595,-0.20,-0.20
19599,-0.48,-0.48
19604,-0.76,-0.76
19609,-1.49,-1.49
19614,-1.17,-1.17
19619,-1.58,-1.58
19623,-1.77,-1.77
19629,-1.98,-1.98
19634,-2.00,-2.00
19639,-2.00,-2.00
19644,-2.00,-2.00
19649,-2.00,-2.00
19653,-2.00,-2.00
19658,-2.00,-2.00
19663,-2.00,-2.00
19668,-2.00,-2.00
19674,-1.98,-1.98
19679,-2.00,-2.00
19683,-1.77,-1.77
19688,-1.79,-1.79
19693,-1.55,-1.55
19698,-1.55,-1.55
19703,-1.51,-1.51
19708,-1.73,-1.73
19713,-1.97,-1.97
19718,-2.00,-2.00
19723,-1.95,-1.95
19728,-1.84,-1.84
19733,-1.64,-1.64
19737,-1.50,-1.50
19742,-1.44,-1.44
19747,-1.50,-1.50
19752,-1.51,-1.51
19758,-1.52,-1.52
19763,-1.57,-1.57
19767,-1.54,-1.54
19772,-1.61,-1.61
19777,-1.69,-1.69
19782,-1.81,-1.81
19787,-1.86,-1.86
19792,-1.86,-1.86
19796,-1.86,-1.86
19802,-1.87,-1.87
19807,-1.74,-1.74
19812,-1.78,-1.78
19817,-1.77,-1.77
19821,-1.88,-1.88
19826,-1.93,-1.93
19831,-1.83,-1.83
19836,-1.69,-1.69
19842,-1.58,-1.58
19847,-1.46,-1.46
19851,-1.27,-1.27
19856,-0.96,-0.96
19861,-0.66,-0.66
19866,-0.34,-0.34
19871,0.04,0.04
19875,0.31,0.31
19879,0.59,0.59
19885,0.86,0.86
19889,1.08,1.08
19893,1.42,1.42
19898,1.68,1.68
19902,2.00,2.00
19906,2.00,2.00
19911,2.00,2.00
19915,2.00,2.00
19919,2.00,2.00
19923,2.00,2.00
19929,2.00,2.00
19933,2.00,2.00
19937,2.00,2.00
19942,2.00,2.00
19946,2.00,2.00
19950,1.99,1.99
19955,1.89,1.89
19959,1.87,1.87
19963,1.83,1.83
19969,1.80,1.80
19973,1.76,1.76
19977,1.65,1.65
19982,1.61,1.61
19986,1.50,1.50
